title,date_str,siteName,sentiment,pageUrl,author
The countries where population is declining,d2023-01-19T07:53,euronews,-0.403,https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vd3d3LmV1cm9uZXdzLmNvbS8yMDIzLzAxLzE3L3RoZS1jb3VudHJpZXMtd2hlcmUtcG9wdWxhdGlvbi1pcy1kZWNsaW5pbmfSAQA?oc=5,Reuters
Ukraine interior minister among dead in helicopter crash that ignites nursery,d2023-01-19T00:00,euronews,0.0,https://www.euronews.com/2023/01/19/ukraine-crisis,Khatia Dekanoidze
Georgia has stumbled on its EU path. We need to do something about it,d2023-01-18T16:33:14,euronews,-0.339,https://www.euronews.com/amp/2023/01/18/georgia-is-at-a-crossroads-to-european-integration-view,Khatia Dekanoidze
Georgia is at a crossroads to European integration | View,d2023-01-18T16:33,euronews,-0.383,https://www.euronews.com/2023/01/18/georgia-is-at-a-crossroads-to-european-integration-view,Olivia Bizot
"Russia to 'weaponise' migration to EU with increased flights into Kaliningrad, report warns",d2023-01-18T13:43,euronews,0.0,https://www.euronews.com/my-europe/2023/01/18/russia-to-weaponise-migration-to-eu-with-increased-flights-into-kaliningrad-report-warns,Reuters
Slovak PM agrees to early election after plan for new cabinet fails,d2023-01-18T00:00,euronews,-0.481,https://www.euronews.com/2023/01/18/slovakia-government,Reuters
Ukraine's Zelenskiy calls on OSCE to do more about Ukrainians moved to Russia,d2023-01-17T12:50,euronews,-0.23,https://news.google.com/__i/rss/rd/articles/CBMiQWh0dHBzOi8vd3d3LmV1cm9uZXdzLmNvbS8yMDIzLzAxLzE3L3VrcmFpbmUtY3Jpc2lzLXplbGVuc2tpeS1vc2Nl0gEA?oc=5,Mark Armstrong with AP & AFP
Ukraine holding out in cities of Soledar and Bakhmut amid fierce fighting,d2023-01-14T05:00:44,euronews,-0.468,https://www.euronews.com/2023/01/14/ukraine-holding-out-in-cities-of-soledar-and-bakhmut-amid-fierce-fighting,Euronews with AP/AFP
"Ukraine war: Savage fighting in Soledar, Ukraine 'de facto' NATO member, Africa urged to condemn war",d2023-01-13T21:25,euronews,-0.315,https://www.euronews.com/2023/01/13/ukraine-war-fate-of-soledar-hangs-in-the-balance-amid-savage-fighting,Euronews with AP
Czechs start voting in the first round of presidential elections,d2023-01-12T19:45:45,euronews,-0.374,https://www.euronews.com/2023/01/12/czechs-start-voting-in-the-first-round-of-presidential-elections,Giulia Carbonaro with AP
A devastating bird flu is sweeping the world. But is it a threat to humans?,d2023-01-09T12:25:44,euronews,-0.676,https://www.euronews.com/next/2023/01/09/a-devastating-bird-flu-is-sweeping-the-world-but-is-it-a-threat-to-humans,Euronews with Reuters & AP
Ukraine war: Washington 'to send 50 Bradleys' and five other top developments,d2023-01-06T18:08:05,euronews,-0.521,https://www.euronews.com/2023/01/06/ukraine-war-washington-to-send-50-bradleys-and-five-other-top-developments,Vesko Garčević
Is EU membership dream for the Western Balkans a slowly fading prospect with no future?,d2023-01-06T12:55,euronews,0.192,https://www.euronews.com/2023/06/01/is-eu-membership-dream-for-the-western-balkans-a-slowly-fading-prospect-with-no-future,Andrew Naughtie & Euronews
"Russia needs a new president 'to rebuild ties with Europe', opposition figure says",d2023-01-06T12:20,euronews,-0.264,https://www.euronews.com/2023/06/01/russia-needs-a-new-president-to-rebuild-ties-with-europe-opposition-figure-says,Euronews with AP
"Ukraine war: Deadly Kyiv attack, Russian oil refinery hit, Eastern Europe's Russia warning",d2023-01-06T10:44,euronews,-0.709,https://www.euronews.com/2023/06/01/ukraine-war-attack-on-kyiv-kills-three-russian-oil-refinery-struck-macrons-comments-over-r,Euronews with AP
Efforts to defuse Kosovo crisis intensify amid more protests,d2023-01-06T07:21,euronews,-0.362,https://www.euronews.com/2023/06/01/efforts-to-defuse-kosovo-crisis-intensify-amid-more-protests,Euronews with AP
Pope says secret mission underway to bring home Ukrainian children taken to Russia,d2023-01-05T11:00,euronews,0.0,https://www.euronews.com/2023/05/01/pope-says-secret-mission-underway-to-bring-home-ukrainian-children-taken-to-russia,Rosie Frost
‘Big power’: New UN climate adviser says young people are key to the renewable energy transition,d2023-01-04T08:01,euronews,0.552,https://www.euronews.com/green/2023/04/01/big-power-new-un-climate-adviser-says-young-people-are-key-to-the-renewable-energy-transit,Euronews with AFP
Trolls are using this life-like video game to spread misinformation about the Ukraine war,d2023-01-03T17:44:24,euronews,-0.306,https://www.euronews.com/next/2023/01/03/trolls-are-using-this-life-like-video-game-to-spread-misinformation-about-the-ukraine-war,Euronews with AFP
"Ukraine corruption scandal: Police raid oligarch, officials and tax authorities",d2023-01-02T00:00,euronews,-0.659,https://www.euronews.com/2023/02/01/ukraine-corruption-scandal-police-raid-oligarch-officials-and-tax-authorities,Reuters
Russia says it shot down drone near Engels air base,d2022-12-30T11:15:13,euronews,-0.766,https://www.euronews.com/2022/12/30/ukraine-crisis-engels-drone,Reuters
"What do employees want? Higher pay and benefits, according to these studies",d2022-12-28T11:01,euronews,0.317,https://www.euronews.com/next/2022/12/28/what-do-employees-want-higher-pay-and-benefits-according-to-these-studies,Reuters
Italy's Meloni reaffirms support for Ukraine in call with Zelenskiy,d2022-12-28T00:00,euronews,0.203,https://www.euronews.com/2022/12/28/ukraine-crisis-italy,Reuters
Board of Russia's AvtoVAZ approves $585 million in 2023 investment programme - RIA agency,d2022-12-27T04:10:05,euronews,0.0,https://www.euronews.com/next/2022/12/27/ukraine-crisis-russia-avtovaz,Euronews with AP & AFP
Russia's Rosatom sees 2022 exports growth at 15% - report,d2022-12-26T04:05:04,euronews,0.0,https://www.euronews.com/next/2022/12/26/ukraine-crisis-russia-rosatom,Euronews with AP & Reuters & AFP
War in Ukraine At least 7 dead after shelling in Kherson on Christmas Eve,d2022-12-25T10:00,euronews,-0.79,https://www.euronews.com/2022/12/25/war-in-ukraine-at-least-7-dead-after-shelling-in-kherson-on-christmas-eve,Reuters
"Ukraine war: Russian missile 'cemetery', Dutch aid and embassy safety",d2022-12-23T21:23,euronews,-0.27,https://www.euronews.com/2022/12/23/ukraine-war-russias-missile-cemetery-dutch-aid-and-embassy-safety,Reuters
"EU-Ukraine summit set for Feb 3, location not decided",d2022-12-23T11:05:22,euronews,0.0,https://www.euronews.com/2022/12/23/ukraine-crisis-eu-summit,Euronews
Spain fines gas traders for missing supply-change warning deadlines,d2022-12-23T11:05:15,euronews,-0.564,https://www.euronews.com/next/2022/12/23/eu-energy-spain-antitrust,Reuters
Review of the Year: The impact of Russia’s invasion of Ukraine on Europe,d2022-12-23T00:00,euronews,-0.626,https://www.euronews.com/amp/2022/12/23/review-of-the-year-the-impact-of-russias-invasion-of-ukraine-on-europe,Euronews
Ukrainian soldiers receive 'bionic' prostheses in Mexico,d2022-12-22T11:20:20,euronews,-0.177,https://www.euronews.com/2022/12/22/ukraine-crisis-mexico,Sasha Vakulina
Zelenskyy stops over in Poland on his way to Washington summit,d2022-12-21T19:33,euronews,0.319,https://www.euronews.com/2022/12/21/zelenskyy-stops-over-in-poland-on-his-way-to-washington-summit,Reuters
Putin-Lukashenko meet while Russia struggles in illegaly annexed regions,d2022-12-20T17:57,euronews,-0.66,https://www.euronews.com/2022/12/20/putin-lukashenko-meet-while-russia-struggles-in-illegaly-annexed-regions,Camille Bello
Hasidic Jewish refugees from Ukraine celebrate Hanukkah at Hungarian shelter,d2022-12-20T00:00,euronews,0.58,https://www.euronews.com/2022/12/20/ukraine-crisis-refugees-hanukkah-hungary,Reuters
Five Good News stories to make you feel better about the state of the world,d2022-12-19T00:00,euronews,0.559,https://www.euronews.com/amp/2022/12/10/five-good-news-stories-to-make-you-feel-better-about-the-state-of-the-world,Reuters
"ECB rate hikes help Russia by damaging EU economy, Italy minister says",d2022-12-17T14:50:05,euronews,-0.358,https://www.euronews.com/next/2022/12/17/ukraine-crisis-ecb-italy-interview,Alice Tidey
"Ukrainian refugees feel welcome in Germany, 37% keen to stay permanently: survey",d2022-12-16T11:15:23,euronews,0.0,https://www.euronews.com/2022/12/16/ukraine-crisis-germany-refugees,Euronews with AFP & AP & Reuters
EU approves ninth round of sanctions against Russia,d2022-12-16T00:00,euronews,0.0,https://www.euronews.com/my-europe/amp/2022/12/15/eu-approves-ninth-round-of-sanctions-against-russia,Isabel Marques da Silva
Ukraine war: 'Deadly strike' in Kherson and Vatican apology,d2022-12-15T11:42:26,euronews,-0.393,https://www.euronews.com/amp/2022/12/15/two-dead-after-russian-strike-on-kherson-says-zelenskyy-aide,Euronews
What are Sweden's plans when it takes the EU’s presidency in January?,d2022-12-15T00:00,euronews,0.183,https://www.euronews.com/amp/2022/12/14/global-conversation-what-are-swedens-plans-when-it-takes-the-eus-presidency-in-january,Joshua Askew with AFP/Reuters/AP
"Vast majority of Europeans continue to approve EU's support for Ukraine, survey finds",d2022-12-14T13:06:31,euronews,-0.309,https://www.euronews.com/my-europe/amp/2022/12/14/vast-majority-of-europeans-continue-to-approve-eus-support-for-ukraine-survey-finds,Euronews
"Ukraine war: '40-year-old' ammo, EU increases war kitty, 'suppression' of Russian opposition",d2022-12-12T21:47,euronews,-0.337,https://www.euronews.com/2022/12/12/ukraine-war-foreign-fighters-eu-increases-war-kitty-suppression-of-russian-opposition,David Mouriquand
Belarus is an active participant in Russia’s war in Ukraine says think tank,d2022-12-12T15:38,euronews,-0.453,https://www.euronews.com/2022/12/12/belarus-is-an-active-participant-in-russias-war-in-ukraine-says-think-tank,Reuters
Japan chooses 'War' as 'kanji' of 2022,d2022-12-12T15:13:05,euronews,0.225,https://www.euronews.com/culture/amp/2022/12/12/japan-chooses-war-as-kanji-of-2022,Tim Gallagher
"UK, Denmark contribute additional money, weapons to Ukraine",d2022-12-08T00:00,euronews,0.425,https://www.euronews.com/2022/08/12/us-ukraine-crisis-denmark-donors,Euronews with AP & Reuters
"List of potential UK host-cities for Eurovision announced, with some unexpected results",d2022-12-08T00:00,euronews,0.0,https://www.euronews.com/culture/2022/07/25/uk-confirmed-as-hosts-of-eurovision-2023-but-ukraine-will-still-play-a-role,James Jackson
Ukraine braces for renewed Russian assault as West fears energy crisis will worsen,d2022-12-07T00:00,euronews,-0.525,https://www.euronews.com/2022/07/12/ukraine-braces-for-renewed-russian-assault-as-west-fears-energy-crisis-will-worsen,Euronews with Reuters
"'I was praying we would die quickly', Mariupol survivor says",d2022-12-07T00:00,euronews,-0.321,https://www.euronews.com/my-europe/amp/2022/07/12/haunted-by-violence-ukrainian-survivors-tell-their-stories-to-war-crimes-researchers,Reuters
Language learning app Duolingo reveals many learners take up Ukrainian in show of solidarity,d2022-12-06T18:38:51,euronews,0.62,https://www.euronews.com/culture/2022/12/06/language-learning-app-duolingo-reveals-many-learners-take-up-ukrainian-in-show-of-solidari?fbclid=IwAR2mgTVYa7I2HM-QUFQuN_igF7Jjtm06Xk_XXtEzT2FgGhREQQpcAeQ8-6A,Reuters
"U.S. and allies trade barbs with China, but Ukraine dominates Asia security meet",d2022-12-06T00:00,euronews,0.0,https://www.euronews.com/2022/06/12/asia-security-int,Karolina Bohacova with AFP
Nearly 5 million jobs lost in Ukraine as war pummels economy - ILO,d2022-12-05T00:00,euronews,-0.419,https://www.euronews.com/next/2022/05/12/ukraine-crisis-labour,Les Beley
Albania's communist-era airbase gets NATO makeover,d2022-12-04T00:00,euronews,0.0,https://www.euronews.com/2022/04/12/albania-s-communist-era-airbase-gets-nato-makeover,Euronews with Reuters & AP & AFP
Ten anti-war posters that show Ukrainian artists at their symbolic best,d2022-12-04T00:00,euronews,0.0,https://www.euronews.com/culture/2022/03/31/ten-anti-war-posters-that-show-ukrainian-artists-at-their-symbolic-best,Reuters
Facebook owner Meta details rise in hacking and disinformation over Russia’s invasion of Ukraine,d2022-12-04T00:00,euronews,-0.399,https://www.euronews.com/next/2022/04/07/facebook-owner-meta-details-rise-in-hacking-and-disinformation-over-russia-s-invasion-of-u,Reuters
"Serbia considers purchase of Rafale jets from France, president says",d2022-12-04T00:00,euronews,0.0,https://www.euronews.com/2022/04/12/us-serbia-france-military,Reuters
Russian troops mass for new offensive in east Ukraine- Zelenskiy,d2022-12-04T00:00,euronews,-0.259,https://www.euronews.com/2022/04/12/us-ukraine-crisis,Reuters
"Ukraine's Zelenskiy warns Russia could use chemical weapons, calls for more sanctions",d2022-12-04T00:00,euronews,-0.248,https://www.euronews.com/2022/04/12/uk-ukraine-crisis-zelenskiy-chemicalweapons,Reuters
Putin says Russia to use Middle East volunteer fighters against Ukraine,d2022-12-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/12/uk-ukraine-crisis-putin,Reuters
Analysis-Drugmakers look to help Ukrainians in drug trials after Russian invasion,d2022-12-03T00:00,euronews,-0.195,https://www.euronews.com/2022/03/12/us-ukraine-crisis-pharmaceuticals,Reuters
UN rights office says it has credible reports of Russian cluster bomb use in Ukraine,d2022-12-03T00:00,euronews,-0.318,https://www.euronews.com/2022/03/12/uk-ukraine-crisis-un-rights,Reuters
"Fight till victory, says soldier's widow as Ukraine military deaths rise",d2022-12-03T00:00,euronews,-0.264,https://www.euronews.com/2022/03/12/uk-ukraine-crisis-casualties,Reuters
Kremlin says Ukraine conflict will end when West takes Russia seriously,d2022-12-03T00:00,euronews,-0.251,https://www.euronews.com/2022/03/12/uk-ukraine-crisis-russia-kremlin,Euronews with AP & AFP
Russia's Putin sees 'positive shifts' in talks with Ukraine,d2022-12-03T00:00,euronews,-0.177,https://www.euronews.com/2022/03/12/uk-ukraine-crisis-putin-talks,Reuters
"More than 2.5 million people have fled Ukraine, UN says",d2022-12-03T00:00,euronews,-0.397,https://www.euronews.com/2022/03/12/uk-ukraine-crisis-iom,Reuters
"Rising fuel and food costs spark protests in Albania, government imposes price controls",d2022-12-03T00:00,euronews,-0.5,https://www.euronews.com/2022/03/12/rising-fuel-and-food-costs-spark-protests-in-albania-government-imposes-price-controls,Euronews with AFP & AP & Reuters
Ukraine to sow as many crops as possible this spring - President,d2022-12-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/12/ukraine-crisis-sowing,Euronews with AP
"Ukraine’s farmers stalled, fueling fears of global food shortages",d2022-12-03T00:00,euronews,-0.301,https://www.euronews.com/2022/03/12/ukraine-crisis-wheat-insight,Reuters
Ukraine war: Ukrainian soldier death toll; Zaporizhzhia hope; and Biden 'open to Putin talks',d2022-12-02T06:55:56,euronews,-0.44,https://t.co/a8WKOllzHz,Reuters
Ukraine crisis: Biden warns Putin of 'swift and severe costs' in case of invasion,d2022-12-02T00:00,euronews,-0.327,https://www.euronews.com/2022/02/12/ukraine-crisis-biden-and-putin-to-talk-after-latest-us-warnings-of-russian-invasion,Euronews with AP
"NATO welcomes more U.S. forces to Romania, says reinforcing in east",d2022-12-02T00:00,euronews,0.219,https://www.euronews.com/2022/02/12/us-ukraine-crisis-nato-romania,Reuters
"Ukraine rejects Russian pressure in talks, Moscow says zero progress",d2022-12-02T00:00,euronews,-0.637,https://www.euronews.com/2022/02/11/uk-ukraine-crisis-talks-russia,Euronews with AP
"Ukraine crisis: UK, Norway urge nationals to leave as US says invasion might be days away",d2022-12-02T00:00,euronews,-0.411,https://www.euronews.com/2022/02/11/ukraine-crisis-biden-warns-things-could-go-crazy-quickly-and-warns-americans-to-leave,Reuters
Ukraine slaps sanctions on TV channel tied to Russian coup plot claim,d2022-12-02T00:00,euronews,-0.475,https://www.euronews.com/2022/02/12/uk-ukraine-crisis-security,Reuters
Ukrainian army reservists train amid border tensions with Russia,d2022-12-01T00:00,euronews,0.0,https://www.euronews.com/2022/01/12/ukrainian-army-reservists-train-amid-border-tensions-with-russia,Euronews with AP & Reuters
"First shipment of Russian fertilizer heads for Africa, UN says",d2022-11-30T11:45:06,euronews,0.177,https://www.euronews.com/next/2022/11/30/ukraine-crisis-grains-un,Euronews with Reuters & AFP
Euro zone economic sentiment rebounds in Nov more than expected,d2022-11-30T11:10:10,euronews,0.196,https://www.euronews.com/next/2022/11/30/eurozone-sentiment,Reuters
Ukraine war: Civilians escape Kherson after Russian strikes on liberated city,d2022-11-27T10:58,euronews,-0.303,https://www.euronews.com/2022/11/27/ukraine-war-civilians-escape-kherson-after-russian-strikes-on-liberated-city,Euronews with AFP & AP
Ukraine war: Kyiv likens Russian 'genocidal' tactics to Soviet-era 'Holodomor' famine,d2022-11-26T17:31:51,euronews,-0.323,https://t.co/HA5w2qIVOJ,Euronews with AFP
"Ukraine needs to be 'far-sighted' to secure peace, pope says",d2022-11-26T11:50:06,euronews,0.0,https://www.euronews.com/2022/11/26/ukraine-crisis-pope,Euronews with AP & AFP
"'I share your pain,' Putin tells mothers of fallen Russian soldiers",d2022-11-25T15:56,euronews,-0.329,https://www.euronews.com/2022/11/25/i-share-your-pain-putin-tells-mothers-of-fallen-russian-soldiers,Reuters
Holodomor: Germany to call famine that killed millions of Ukrainians in the 1930s a 'genocide',d2022-11-25T15:09,euronews,-0.328,https://www.euronews.com/2022/11/25/holodomor-germany-to-call-famine-that-killed-millions-of-ukrainians-in-the-1930s-a-genocid,Euronews with AFP & AP & Reuters
'Absurd': Russian MPs back law banning LGBTQ 'propaganda',d2022-11-24T15:24,euronews,-0.588,https://www.euronews.com/2022/11/24/absurd-russian-mps-back-law-banning-lgbtq-propaganda,Reuters
NATO allies test air defence system in Romania with simulated attack,d2022-11-24T12:15:12,euronews,0.0,https://www.euronews.com/2022/11/24/ukraine-crisis-nato-airdefence,Euronews with AP
"Ukraine war: Fresh strikes, Russia 'a state sponsor of terror', and UK sends first helicopter",d2022-11-23T18:36,euronews,-0.447,https://www.euronews.com/2022/11/23/ukraine-war-baby-killed-in-hospital-strike-winter-shelter-plans-and-uk-sends-first-helicop,Euronews with AFP
Putin to meet mothers of soldiers called up to fight in Ukraine,d2022-11-23T11:10:47,euronews,-0.343,https://www.euronews.com/2022/11/23/ukraine-crisis-putin-mothers,Euronews with AP
Ukraine war: Here are the key developments you need to know for Sunday,d2022-11-20T21:24,euronews,-0.264,https://www.euronews.com/2022/11/20/ukraine-war-here-are-the-key-developments-you-need-to-know-for-sunday,Reuters
Bonjour! Francophone leaders gather for Tunisia summit,d2022-11-19T19:43,euronews,0.233,https://www.euronews.com/2022/11/19/bonjour-francophone-leaders-gather-for-tunisia-summit,Reuters
'We survived': Kherson comes alive after Russian withdrawal,d2022-11-19T10:15,euronews,0.0,https://www.euronews.com/2022/11/19/we-survived-kherson-comes-alive-after-russian-withdrawal,Euronews with AP & AFP
EBRD board to discuss Ukraine's grid operator emergency financing,d2022-11-18T11:55:14,euronews,0.0,https://www.euronews.com/next/2022/11/18/ukraine-crisis-ebrd,Nichola Daunton
Russia is not considering using nuclear weapons - Kremlin says,d2022-11-18T11:25:38,euronews,-0.818,https://www.euronews.com/2022/11/18/ukraine-crisis-nuclear,Anca Ulea
Ukraine war: Zelenskyy visits Kherson; Russian soldier arrested; Biden-Xi summit,d2022-11-14T21:38,euronews,-0.3,https://www.euronews.com/2022/11/14/ukraine-war-zelenskyy-visits-kherson-russian-soldier-arrested-biden-xi-summit,Joshua Askew with AFP/AP/Reuters
More than half of tourists visiting the UK don’t leave London. Here’s what else is on offer.,d2022-11-14T14:34,euronews,0.511,https://www.euronews.com/travel/2022/11/14/more-than-half-of-tourists-visiting-the-uk-dont-leave-london-heres-what-else-is-on-offer,Joshua Askew with Reuters
"'Even if we go into nuclear winter, I know I tried to help': A volunteer hacker on waging cyber war",d2022-11-14T00:00,euronews,-0.21,https://www.euronews.com/next/amp/2022/11/13/even-if-we-go-into-nuclear-winter-i-know-i-tried-to-help-a-volunteer-hacker-on-waging-cybe,Euronews
"Ukraine war: Russian 'hunger games', Kherson liberation, Turkey peace talks, Banksy",d2022-11-12T17:54:49,euronews,-0.313,https://t.co/vtR81Blza3,Euronews
'Tasty and That's It': Russia's knock-off McDonald's goes international,d2022-11-12T11:47:14,euronews,-0.213,https://www.euronews.com/2022/11/12/tasty-and-thats-it-russias-knock-off-mcdonalds-goes-international,Pascale Davies
Russia journalist who made TV Ukraine war protest arrested and has home raided,d2022-11-08T00:00,euronews,-0.517,https://www.euronews.com/2022/08/10/russia-journalist-who-made-tv-ukraine-war-protest-arrested-and-has-home-raided,Reuters
"Italy's Meloni, leading in polls, says she is no threat",d2022-11-08T00:00,euronews,-0.208,https://www.euronews.com/2022/08/11/us-italy-election-meloni,Reuters
"How NATO is harnessing disruptive tech to tackle modern warfare, cybersecurity and climate change",d2022-11-07T18:31:19,euronews,0.174,https://news.google.com/__i/rss/rd/articles/CBMigwFodHRwczovL3d3dy5ldXJvbmV3cy5jb20vbmV4dC8yMDIyLzExLzA3L25hdG8tcmVzdHMtaG9wZXMtb24tbmV3LXRlY2hub2xvZ2llcy10by10YWNrbGUtdGhlLXdhci1pbi11a3JhaW5lLWN5YmVyc2VjdXJpdHktYW5kLWNsaW1hdNIBhwFodHRwczovL3d3dy5ldXJvbmV3cy5jb20vbmV4dC9hbXAvMjAyMi8xMS8wNy9uYXRvLXJlc3RzLWhvcGVzLW9uLW5ldy10ZWNobm9sb2dpZXMtdG8tdGFja2xlLXRoZS13YXItaW4tdWtyYWluZS1jeWJlcnNlY3VyaXR5LWFuZC1jbGltYXQ?oc=5,Jeremy Wilks & Euronews
Former Formula One supremo Ecclestone charged with UK tax fraud,d2022-11-07T00:00,euronews,-0.306,https://www.euronews.com/2022/07/11/uk-britain-ecclestone-fraud,Reuters
How floating sea mines are stopping grain leaving Ukraine's ports and making the food crisis worse,d2022-11-06T00:00,euronews,-0.314,https://www.euronews.com/next/2022/06/11/how-floating-sea-mines-are-stopping-grain-leaving-ukraine-s-ports-and-making-the-food-cris,Alberto Alemanno
Climate Now Debate: How do we boost Europe's wind sector and meet EU climate goals?,d2022-11-05T00:00,euronews,-0.153,https://www.euronews.com/green/2022/05/02/climate-now-debate-how-do-we-boost-europe-s-wind-sector-and-meet-eu-climate-goals,Rosie Frost
"Russian troops ill-prepared for Ukraine war, says ex-Kremlin mercenary",d2022-11-05T00:00,euronews,-0.471,https://www.euronews.com/2022/05/11/uk-ukraine-crisis-russia-wagner,Euronews
What have we learned from the Conference on the Future of Europe? | View,d2022-11-05T00:00,euronews,0.0,https://www.euronews.com/my-europe/2022/05/11/what-have-we-learned-from-the-conference-on-the-future-of-europe-view,Euronews
Passport power: Where does Russia rank after the Ukraine invasion?,d2022-11-04T00:00,euronews,0.386,https://www.euronews.com/travel/2022/04/11/passport-power-where-does-russia-rank-after-the-ukraine-invasion,David Mac Dougall
"Russia's war will shrink Ukraine's economy by 45% this year, World Bank says",d2022-11-04T00:00,euronews,-0.443,https://www.euronews.com/2022/04/11/russia-s-war-will-shrink-ukraine-s-economy-by-45-this-year-world-bank-says,Tim Gallagher with AP
Thoma Bravo to buy SailPoint for $6.1 billion in cybersecurity push,d2022-11-04T00:00,euronews,0.449,https://www.euronews.com/next/2022/04/11/us-sailpoint-m-a-thoma-bravo,Reuters
Finnish 'loopholes' allow imports of Russian coal and oil to continue,d2022-11-04T00:00,euronews,-0.176,https://www.euronews.com/2022/04/11/finnish-loopholes-allow-imports-of-russian-coal-and-oil-to-continue,Michal Kranz
'Cabaret' and 'Life of Pi' win big at post-pandemic Olivier Awards,d2022-11-04T00:00,euronews,0.367,https://www.euronews.com/culture/2022/04/11/cabaret-and-life-of-pi-win-big-at-post-pandemic-olivier-awards,Euronews with AP
"Portugal to help gas-hungry companies to pay their bills, minister says",d2022-11-04T00:00,euronews,0.0,https://www.euronews.com/next/2022/04/11/portugal-gas-subsidies,Reuters
"In Kyiv, cautious optimism as the city tries to get back to normal",d2022-11-04T00:00,euronews,0.0,https://www.euronews.com/2022/04/11/in-kyiv-cautious-optimism-as-the-city-tries-to-get-back-to-normal,Pascale Davies
Warsaw seizes Russia-built compound to give to Ukraine,d2022-11-04T00:00,euronews,-0.488,https://www.euronews.com/2022/04/11/warsaw-seizes-russia-built-compound-to-give-to-ukraine,Ben Anthony Horton with AP
Lagarde comments at ECB press conference,d2022-11-03T00:00,euronews,0.164,https://www.euronews.com/next/2022/03/11/ecb-policy,Reuters
"From rescue missions to finding new jobs, Ukraine’s tech industry is helping victims of Russia’s war",d2022-11-03T00:00,euronews,0.0,https://www.euronews.com/next/2022/03/11/from-rescue-missions-to-finding-new-jobs-ukraine-s-tech-industry-is-helping-victims-of-rus,Reuters
These Ukrainian soldiers refuse to let war stop their wedding,d2022-11-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/03/these-ukrainian-soldiers-refuse-to-let-war-stop-their-wedding,Andrea Carlo
Nuclear war? Russia's Lavrov says: I don't believe so,d2022-11-03T00:00,euronews,-0.319,https://www.euronews.com/2022/03/11/uk-ukraine-crisis-turkey-lavrov-nuclear,Reuters
"Meta platforms' oversight board says context is important for content policies, enforcement",d2022-11-03T00:00,euronews,-0.195,https://www.euronews.com/next/2022/03/11/ukraine-crisis-meta-russia,Reuters
"Meet the Italian who drove 3,200-km to pick up Ukrainian refugees",d2022-11-03T00:00,euronews,0.0,https://www.euronews.com/my-europe/2022/03/11/meet-the-italian-who-drove-3-200-km-to-pick-up-ukrainian-refugees,Rosie Frost
UK households spend more as fuel prices surge,d2022-11-03T00:00,euronews,0.0,https://www.euronews.com/next/2022/03/10/britain-economy,Reuters
EU faces defining moment over Russian war in Ukraine but won't let Kyiv in,d2022-11-03T00:00,euronews,-0.303,https://www.euronews.com/2022/03/11/us-ukraine-crisis-eu,Reuters
Toilet paper shortages could be the next side effect of the energy crisis,d2022-11-03T00:00,euronews,-0.25,https://www.euronews.com/green/2022/03/10/toilet-paper-shortages-could-be-the-next-side-effect-of-the-energy-crisis,Reuters
West warns of 'dangerous moment' as Russia holds drills in Belarus,d2022-11-02T00:00,euronews,-0.387,https://www.euronews.com/2022/02/11/us-ukraine-crisis,Reuters
"Wall Street drops, oil prices jump on Ukraine conflict worries",d2022-11-02T00:00,euronews,-0.172,https://www.euronews.com/next/2022/02/11/global-markets,Reuters
Russia holds drills in Belarus as West warns of 'dangerous moment',d2022-11-02T00:00,euronews,-0.317,https://www.euronews.com/2022/02/10/uk-ukraine-crisis,Euronews
Explainer-How a German 'climate' fund set out to help Russia dodge U.S. sanctions,d2022-11-02T00:00,euronews,0.0,https://www.euronews.com/2022/02/10/ukraine-crisis-germany-gas,Reuters
UK's Johnson says next few days 'most dangerous moment' in Ukraine crisis,d2022-11-02T00:00,euronews,-0.377,https://www.euronews.com/2022/02/11/us-ukraine-crisis-britain,Euronews with AP & Reuters
"Europe's week: Ukraine diplomacy, Warsaw fines, microchips and Maastricht turns 30",d2022-11-02T00:00,euronews,0.0,https://www.euronews.com/my-europe/2022/02/11/europe-s-week-ukraine-diplomacy-warsaw-fines-microchips-and-maastricht-turns-30,Reuters
U.S. and Russian negotiators face off in Geneva over Ukraine,d2022-11-01T00:00,euronews,-0.217,https://www.euronews.com/2022/01/11/us-russia-usa-security,Reuters
"Ukraine war: Huge pro-Kyiv rally in Prague, more Russian missile attacks, UK hacking claims",d2022-10-30T20:06,euronews,-0.477,https://www.euronews.com/2022/10/30/ukraine-war-huge-pro-kyiv-rally-in-prague-more-russian-missile-attacks-uk-hacking-claims,Tim Gallagher
U.S. preparing new $275 million package for Ukraine-source,d2022-10-28T13:45:15,euronews,0.0,https://www.euronews.com/2022/10/28/ukraine-crisis-usa-aid,Reuters
Global FX trading hits record $7.5 trln a day - BIS survey,d2022-10-28T11:45:26,euronews,0.0,https://www.euronews.com/next/2022/10/28/markets-forex-bis,AFP
